Age,DistanceFromHome,Education,EnvironmentSatisfaction,JobInvolvement,JobLevel,JobSatisfaction,MonthlyIncome,NumCompaniesWorked,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,overtime_flag,business_travel_ord,dept_Sales,dept_RD,dept_HR,marital_Single,marital_Married,marital_Divorced,salary_percentile,promotion_gap_months,tenure_ratio
24,3,2,1,4,4,4,7053,6,17,3,3,2,1,5,2,0,0,0,0,0,1,0,1,0,0,0,1,0.1503789074834228,0.0,0.0
33,3,3,2,2,1,1,14675,5,14,3,3,1,11,6,1,1,1,1,1,1,2,0,0,1,1,0,0,0.5602187744167876,1.0,0.08333333333333333
55,12,1,1,4,2,3,13232,1,17,3,3,2,32,4,3,7,7,2,3,0,1,0,0,1,1,0,0,0.47962942292666594,2.0,0.21212121212121213
51,9,1,3,2,4,3,16590,8,24,3,1,0,24,0,3,1,1,1,1,0,0,0,1,0,0,1,0,0.6122118724344806,1.0,0.04
42,10,5,1,4,4,1,10996,7,24,3,4,1,12,2,1,0,0,0,0,0,0,1,0,0,1,0,0,0.4278892072588348,0.0,0.0
54,8,4,4,4,5,4,4082,3,22,3,2,3,35,1,3,26,10,3,12,0,1,1,0,0,1,0,0,0.11824259789875835,3.0,0.7222222222222222
38,23,5,4,2,3,1,3137,2,22,4,2,2,8,3,4,2,2,1,2,1,2,1,0,0,1,0,0,0.07965616045845272,1.0,0.2222222222222222
39,12,4,4,4,3,2,15702,7,23,3,2,1,9,1,3,0,0,0,0,0,1,0,1,0,1,0,0,0.5543100726239343,0.0,0.0
58,11,5,3,1,3,2,14744,5,24,3,2,1,35,6,4,4,2,1,4,0,1,0,1,0,0,0,1,0.4975923586990843,1.0,0.1111111111111111
31,7,3,2,4,2,2,9483,4,24,4,1,1,5,2,4,0,0,0,0,1,2,1,0,0,0,1,0,0.3535816618911175,0.0,0.0
43,12,4,4,4,1,3,12260,2,23,3,3,1,15,3,2,0,0,0,0,0,2,0,1,0,0,1,0,0.36896116198294915,0.0,0.0
23,12,5,2,3,1,2,9367,0,22,3,4,3,1,0,3,0,0,0,0,0,1,0,1,0,0,1,0,0.23902747079254816,0.0,0.0
60,5,5,4,4,1,2,11150,6,23,4,2,0,37,4,4,9,8,1,4,0,2,0,1,0,0,0,1,0.31761130407325544,1.0,0.23684210526315788
40,9,4,1,4,5,4,19543,6,23,3,3,2,20,6,2,1,1,1,1,0,1,0,1,0,1,0,0,0.8913403852226082,1.0,0.047619047619047616
55,11,3,1,4,2,1,19995,6,19,3,2,1,37,0,4,12,8,6,3,0,1,0,1,0,1,0,0,0.9948294916324597,6.0,0.3157894736842105
59,8,4,1,3,2,3,11483,1,24,3,3,0,35,5,4,13,7,2,8,0,1,1,0,0,1,0,0,0.4522126711238459,2.0,0.3611111111111111
22,5,1,3,1,5,4,6689,6,15,3,1,3,1,1,1,0,0,0,0,0,1,0,1,0,0,1,0,0.13877486580359963,0.0,0.0
51,8,2,2,4,1,2,14148,8,21,3,2,3,34,1,1,13,11,5,8,0,1,0,0,1,1,0,0,0.5301931019086952,5.0,0.37142857142857144
57,19,2,2,3,1,3,11787,1,25,3,1,1,33,6,3,12,12,3,3,0,1,0,0,1,1,0,0,0.40696506306507424,3.0,0.35294117647058826
22,6,5,2,3,2,4,15993,0,24,3,4,0,10,3,4,6,6,5,5,0,1,1,0,0,0,1,0,0.7004138809296402,5.0,0.5454545454545454
25,5,1,1,1,1,1,12387,2,14,3,3,0,6,6,4,1,0,1,1,0,1,0,0,1,0,0,1,0.436767496372363,1.0,0.14285714285714285
33,2,2,3,2,3,3,16987,6,22,4,4,2,12,2,2,12,5,1,10,0,2,0,1,0,1,0,0,0.6412219766340386,1.0,0.9230769230769231
24,7,5,2,1,1,3,14985,3,24,4,1,0,4,4,4,1,0,1,1,1,1,0,0,1,1,0,0,0.5791941064850988,1.0,0.2
45,7,2,1,1,1,1,14577,3,16,3,3,2,14,3,1,2,2,1,2,0,1,1,0,0,1,0,0,0.6182744348933461,1.0,0.13333333333333333
26,8,5,4,3,4,3,3922,4,23,4,3,3,8,5,1,7,7,3,7,0,1,1,0,0,0,1,0,0.11244826488379497,3.0,0.7777777777777778
31,7,2,1,1,3,1,12602,1,21,4,3,2,14,0,3,1,1,1,1,1,0,1,0,0,0,1,0,0.5130850047755492,1.0,0.06666666666666667
40,16,3,4,1,1,4,10788,5,24,4,3,2,14,0,4,0,0,0,0,0,1,0,1,0,0,1,0,0.30190243132301864,0.0,0.0
40,16,1,3,3,5,3,14262,0,17,4,2,1,18,0,1,1,1,1,1,0,1,0,1,0,0,1,0,0.4697268708556994,1.0,0.05263157894736842
48,4,1,3,3,1,4,17200,6,24,3,2,3,26,2,2,14,13,6,7,1,1,0,0,1,0,1,0,0.7197231833910035,6.0,0.5185185185185185
24,4,3,1,3,4,2,9868,4,24,3,4,2,5,2,2,5,5,1,5,0,0,1,0,0,1,0,0,0.37223814071951605,1.0,0.8333333333333334
50,5,5,3,3,4,2,4630,1,23,3,1,2,37,4,3,28,17,1,13,1,0,1,0,0,1,0,0,0.14122890799108564,1.0,0.7368421052631579
45,12,4,1,4,2,3,14805,5,20,3,2,1,38,5,4,6,6,1,2,1,1,0,0,1,0,1,0,0.5695948208505414,1.0,0.15384615384615385
55,8,1,2,2,4,3,5721,9,24,3,2,3,23,4,2,5,5,2,2,0,0,0,1,0,1,0,0,0.1093700663088096,2.0,0.20833333333333334
25,5,4,2,4,5,4,17784,1,17,3,3,2,12,4,3,1,1,1,1,0,1,1,0,0,1,0,0,0.809360076408787,1.0,0.07692307692307693
46,5,5,3,4,1,4,16560,8,22,4,1,2,19,6,3,5,2,1,5,0,2,0,1,0,1,0,0,0.6095279444269024,1.0,0.25
38,3,2,1,3,3,3,14519,0,21,3,4,1,17,6,3,1,1,1,1,1,1,0,1,0,1,0,0,0.48456741395642566,1.0,0.05555555555555555
55,4,2,1,4,2,4,2503,9,25,3,4,1,37,0,1,4,4,1,2,1,1,1,0,0,0,0,1,0.05361349888570519,1.0,0.10526315789473684
27,3,1,2,1,5,3,13397,3,24,4,2,3,8,0,2,0,0,0,0,0,1,0,0,1,1,0,0,0.4893403281616252,0.0,0.0
28,3,3,2,3,2,2,4685,8,24,3,2,2,5,5,3,0,0,0,0,0,2,0,1,0,1,0,0,0.0786233028102305,0.0,0.0
54,2,1,1,3,2,1,12396,9,22,3,1,1,39,5,1,29,15,2,15,1,2,0,1,0,1,0,0,0.3754736343542785,2.0,0.725
30,8,1,2,4,3,1,11612,6,22,3,2,0,4,4,1,0,0,0,0,1,2,0,1,0,0,0,1,0.33880644142721816,0.0,0.0
42,23,4,2,2,5,4,8731,3,20,3,1,1,10,4,2,2,2,1,2,0,2,0,1,0,0,1,0,0.2134117461319861,1.0,0.18181818181818182
20,12,2,2,1,4,1,17444,4,15,3,2,0,1,4,1,0,0,0,0,0,2,0,1,0,0,0,1,0.6767445532049258,0.0,0.0
49,3,3,2,1,2,1,19538,0,20,3,1,2,25,4,4,12,11,2,12,0,2,0,1,0,0,1,0,0.8906299336911904,2.0,0.46153846153846156
49,4,1,2,3,4,3,9765,0,25,3,3,2,21,3,2,15,15,4,11,0,0,0,1,0,1,0,0,0.25603883801705085,4.0,0.6818181818181818
56,4,1,4,1,2,1,13763,1,19,3,4,0,34,4,3,17,13,4,6,0,2,0,0,1,1,0,0,0.5090969974327492,4.0,0.4857142857142857
35,10,3,2,3,4,3,3881,4,15,3,1,3,7,3,2,1,1,1,1,0,1,0,1,0,0,1,0,0.057783391221976635,1.0,0.125
34,22,4,1,2,2,2,19386,7,23,3,1,1,14,2,2,2,2,1,2,0,2,0,1,0,1,0,0,0.86872434480581,1.0,0.13333333333333333
43,2,2,3,3,3,3,7119,6,25,3,1,2,27,3,2,19,11,2,7,1,1,0,1,0,1,0,0,0.1527470792548153,2.0,0.6785714285714286
57,22,3,3,4,1,4,19635,5,23,3,3,0,35,5,4,9,9,1,9,0,1,0,0,1,0,1,0,0.9364884473713584,1.0,0.25
26,12,1,3,1,1,4,17980,5,22,3,2,2,2,1,4,0,0,0,0,0,1,0,0,1,0,0,1,0.779997767607992,0.0,0.0
59,10,5,4,2,1,3,19305,9,18,3,3,2,40,3,4,17,15,3,5,0,1,0,1,0,1,0,0,0.8579491632459741,3.0,0.4146341463414634
45,6,5,1,1,2,2,7897,5,17,3,3,0,29,5,2,14,10,3,12,0,1,0,1,0,1,0,0,0.180770445216293,3.0,0.4666666666666667
35,6,1,4,1,1,1,5447,1,24,3,4,1,13,0,4,0,0,0,0,0,1,0,0,1,1,0,0,0.13327380287978569,0.0,0.0
40,7,2,2,3,5,2,9805,7,12,3,4,0,10,0,1,3,3,1,3,0,2,1,0,0,1,0,0,0.3688634192932187,1.0,0.2727272727272727
41,25,5,1,4,1,3,13857,5,25,3,4,3,29,0,2,18,6,2,9,0,1,0,1,0,0,0,1,0.44936059362172404,2.0,0.6
47,3,1,3,1,1,1,18695,8,21,3,4,2,30,6,2,14,14,2,9,0,1,1,0,0,0,1,0,0.872588347659981,2.0,0.45161290322580644
47,6,3,2,3,4,2,3384,8,23,3,1,3,17,2,4,1,1,1,1,0,1,0,0,1,0,0,1,0.06295345462663243,1.0,0.05555555555555555
34,6,2,1,1,3,1,14430,7,23,4,2,0,16,2,1,2,1,2,2,1,1,0,1,0,1,0,0,0.47955478370697824,2.0,0.11764705882352941
28,6,1,3,4,5,1,19291,1,25,3,3,3,4,2,3,0,0,0,0,1,2,0,1,0,0,1,0,0.8560546258288602,0.0,0.0
34,8,3,3,4,5,1,7605,2,25,3,4,0,7,0,4,2,2,1,2,0,1,1,0,0,0,1,0,0.2669850366125438,1.0,0.25
56,11,1,4,3,4,4,19486,0,21,3,2,3,35,4,4,17,14,2,9,0,1,0,1,0,0,0,1,0.8826965582570255,2.0,0.4722222222222222
40,10,5,2,3,4,1,13361,3,16,3,3,0,33,6,2,12,12,3,7,0,1,0,1,0,0,0,1,0.42386327754973163,3.0,0.35294117647058826
25,17,3,1,3,4,3,10679,0,21,3,4,1,2,2,3,0,0,0,0,0,1,0,1,0,1,0,0,0.2968108620145248,0.0,0.0
35,3,4,2,4,5,1,17802,1,25,3,4,2,32,4,1,18,10,4,10,0,2,0,1,0,0,0,1,0.7075702557625513,4.0,0.5454545454545454
46,10,1,4,4,5,2,18982,2,24,3,3,0,12,3,1,0,0,0,0,0,1,0,1,0,0,0,1,0.8186375118408589,0.0,0.0
23,9,1,1,3,1,2,19983,3,18,3,3,2,2,3,3,1,1,1,1,0,1,0,1,0,0,1,0,0.9884748973792232,1.0,0.3333333333333333
56,3,1,4,2,4,3,5513,0,21,3,4,1,31,0,1,8,4,2,1,0,1,1,0,0,0,1,0,0.1758038841133397,2.0,0.25
30,3,1,3,4,1,4,19248,5,18,4,2,3,16,5,1,5,5,3,5,0,1,0,1,0,0,1,0,0.8497000315756236,3.0,0.29411764705882354
45,20,5,1,4,4,3,9613,5,14,3,3,3,35,2,3,10,4,1,6,0,1,0,0,1,0,1,0,0.3027123562897645,1.0,0.2777777777777778
54,16,2,4,2,4,4,16018,8,21,3,2,1,22,1,4,1,1,1,1,0,2,0,1,0,0,1,0,0.5738080202083992,1.0,0.043478260869565216
55,14,3,4,1,1,4,10544,5,18,3,3,3,29,1,2,10,9,2,9,0,1,0,1,0,0,0,1,0.2910877802336596,2.0,0.3333333333333333
23,14,1,2,1,4,1,11784,7,25,3,1,1,5,6,3,0,0,0,0,0,1,0,0,1,1,0,0,0.4065185846634669,0.0,0.0
49,10,4,1,3,5,3,19431,2,16,3,1,0,38,4,1,28,16,7,15,1,2,0,1,0,0,1,0,0.8749210609409536,7.0,0.717948717948718
45,12,1,2,2,2,3,16483,3,24,3,3,0,12,4,2,0,0,0,0,1,1,1,0,0,1,0,0,0.7294492199936325,0.0,0.0
56,19,5,4,4,3,3,1329,2,24,3,1,2,34,0,3,19,10,3,9,0,1,0,1,0,0,1,0,0.005407325544679507,3.0,0.5428571428571428
38,17,2,2,3,2,4,4589,6,24,3,3,3,11,6,1,0,0,0,0,0,0,0,1,0,1,0,0,0.07597884433217555,0.0,0.0
58,10,5,1,4,3,2,17312,8,20,3,4,3,34,5,1,1,1,1,0,0,1,0,0,1,1,0,0,0.729210849425159,1.0,0.02857142857142857
43,4,3,1,4,1,4,17598,7,23,3,1,0,14,6,3,0,0,0,0,0,1,1,0,0,1,0,0,0.7970073225087552,0.0,0.0
25,4,5,1,2,5,1,7665,9,12,3,4,3,26,2,1,12,11,1,7,0,1,0,0,1,1,0,0,0.22044871079361536,1.0,0.4444444444444444
57,10,5,4,1,5,1,19365,5,18,4,4,0,28,6,1,0,0,0,0,0,0,1,0,0,1,0,0,0.9267749124482649,0.0,0.0
23,21,3,2,4,4,2,16126,3,15,4,1,2,2,2,2,0,0,0,0,0,1,1,0,0,1,0,0,0.7077363896848138,0.0,0.0
26,17,4,2,3,1,4,17970,2,22,4,3,0,0,5,1,0,0,0,0,1,0,0,1,0,0,1,0,0.7209109567413956,0.0,0.0
34,3,2,3,4,3,4,19843,2,18,3,2,3,23,1,3,3,3,3,1,0,1,0,0,1,0,0,1,0.9681884138854783,3.0,0.125
44,12,2,3,4,2,1,17311,2,24,3,2,2,19,2,4,1,1,1,1,0,1,1,0,0,1,0,0,0.7803884113339701,1.0,0.05
41,2,1,3,2,5,3,4423,6,13,3,3,0,30,1,3,5,2,1,5,0,2,1,0,0,0,1,0,0.13276026743075453,1.0,0.16129032258064516
57,2,4,3,4,4,3,2912,9,21,3,4,0,39,1,3,26,15,3,11,0,1,0,1,0,0,0,1,0.034614777391853487,3.0,0.65
28,2,1,1,3,1,1,19610,0,19,3,2,3,11,6,1,5,5,1,2,0,1,0,1,0,0,1,0,0.9024313230186296,1.0,0.4166666666666667
39,3,5,1,2,3,3,8694,0,25,3,3,1,10,5,4,0,0,0,0,0,2,0,0,1,0,1,0,0.26219444134389996,0.0,0.0
38,7,2,1,3,4,4,19836,4,25,3,3,2,11,3,1,0,0,0,0,1,1,0,0,1,1,0,0,0.9674070766826655,0.0,0.0
35,3,3,4,4,2,3,18941,9,18,3,1,1,18,2,3,0,0,0,0,0,1,1,0,0,1,0,0,0.8915631964342566,0.0,0.0
38,16,1,3,1,4,3,7048,8,14,3,2,1,9,5,3,0,0,0,0,0,1,0,0,1,1,0,0,0.19589239870521263,0.0,0.0
39,14,1,1,3,4,2,14359,0,24,3,3,2,19,2,3,2,2,2,1,0,1,0,1,0,0,1,0,0.47584464793179665,2.0,0.1
51,6,2,2,3,3,1,17774,8,15,3,1,0,26,4,1,0,0,0,0,0,1,0,1,0,0,0,1,0.7052020839911588,0.0,0.0
52,7,1,4,3,3,2,16366,3,23,3,3,3,34,1,4,5,5,2,2,0,1,0,0,1,1,0,0,0.6659225359973211,2.0,0.14285714285714285
27,6,3,1,2,1,2,19743,5,25,3,4,1,4,6,3,0,0,0,0,1,2,1,0,0,1,0,0,0.9622413244189748,0.0,0.0
29,21,5,2,1,5,4,19563,6,25,3,1,0,4,4,4,1,1,1,1,0,0,0,1,0,1,0,0,0.8946558257025576,1.0,0.2
44,7,4,4,1,5,1,19378,4,24,3,1,0,16,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0.9282394141992996,0.0,0.0
40,16,5,3,4,2,1,14338,5,21,3,4,0,16,1,3,2,0,1,2,1,1,0,0,1,1,0,0,0.540796963946869,1.0,0.11764705882352941
23,8,1,4,2,2,3,15234,5,12,3,1,2,1,1,4,0,0,0,0,0,1,1,0,0,0,1,0,0.6552690226042661,0.0,0.0
39,5,2,1,1,2,2,13722,8,13,3,3,3,10,0,2,10,9,1,8,1,2,0,1,0,1,0,0,0.44170350489422167,1.0,0.9090909090909091
56,15,3,1,4,1,3,13557,4,22,3,3,0,24,5,4,3,3,2,3,1,1,1,0,0,0,0,1,0.5650429799426934,2.0,0.12
44,13,3,1,2,2,3,19833,1,25,4,3,2,2,2,4,0,0,0,0,0,2,0,1,0,1,0,0,0.9455320492579729,0.0,0.0
52,17,3,4,3,4,4,5240,1,15,3,4,3,27,5,3,19,9,2,10,0,1,1,0,0,0,1,0,0.1653613498885705,2.0,0.6785714285714286
43,11,2,3,3,2,4,3434,0,21,3,4,0,27,5,3,1,1,1,1,0,1,0,1,0,1,0,0,0.04756078307546574,1.0,0.03571428571428571
27,3,4,4,4,2,4,9736,9,17,3,4,2,2,0,1,1,0,1,1,0,2,1,0,0,0,1,0,0.3655523718560968,1.0,0.3333333333333333
39,6,4,4,2,5,2,11139,5,15,3,3,2,26,3,3,1,1,1,1,1,1,1,0,0,0,1,0,0.4348933460681312,1.0,0.037037037037037035
42,6,3,4,2,5,4,10256,0,17,3,3,2,11,5,4,3,1,3,3,1,1,0,0,1,0,1,0,0.33619823641031366,3.0,0.25
41,17,5,1,3,5,2,17851,8,22,4,4,3,30,2,4,6,6,5,6,1,1,1,0,0,0,1,0,0.8139446036294173,5.0,0.1935483870967742
50,6,5,4,4,2,4,19649,0,25,4,4,3,27,0,3,1,1,1,1,0,2,1,0,0,0,0,1,0.9535179879019421,1.0,0.03571428571428571
59,3,4,3,2,2,3,15041,5,13,3,3,2,38,2,1,13,7,7,7,0,1,0,1,0,1,0,0,0.5128275970950427,7.0,0.3333333333333333
53,14,5,3,1,2,1,8909,3,14,3,2,2,35,2,4,8,2,4,7,0,2,0,0,1,0,1,0,0.27257506418127025,4.0,0.2222222222222222
50,4,4,1,2,3,1,15377,5,17,3,1,2,39,1,2,12,9,1,12,1,1,0,1,0,1,0,0,0.5343779602147143,1.0,0.3
52,7,5,3,2,1,4,8662,8,23,3,2,1,31,4,2,3,3,1,3,0,1,0,0,1,1,0,0,0.261524723741489,1.0,0.09375
35,2,5,3,3,5,4,17510,3,22,3,2,2,8,0,3,0,0,0,0,0,1,0,1,0,0,1,0,0.6824281654562677,0.0,0.0
40,12,2,4,1,5,3,13964,1,24,3,3,1,14,1,3,0,0,0,0,1,1,0,0,1,1,0,0,0.5203705770733341,0.0,0.0
20,9,5,1,2,3,4,11815,2,25,4,4,1,1,1,1,1,1,1,1,0,1,0,1,0,0,1,0,0.3475686769813704,1.0,0.5
39,15,4,2,1,4,1,5305,4,13,3,1,1,24,6,2,1,0,1,1,0,1,0,1,0,0,0,1,0.09670034733185981,1.0,0.04
38,19,1,3,2,1,1,19052,6,23,3,4,2,28,5,2,3,3,1,1,1,1,0,1,0,1,0,0,0.8262156615093148,1.0,0.10344827586206896
36,11,1,2,4,3,4,15055,6,19,3,1,2,11,3,4,4,4,2,4,0,1,0,1,0,1,0,0,0.5137353962740764,2.0,0.3333333333333333
54,7,5,3,1,5,3,3456,2,21,3,4,3,38,0,4,15,11,1,7,0,1,0,0,1,0,1,0,0.0649626074338654,1.0,0.38461538461538464
45,5,3,2,1,3,2,9647,7,13,3,2,2,20,1,4,1,1,1,0,1,1,1,0,0,1,0,0,0.3615409105380452,1.0,0.047619047619047616
55,13,4,3,2,5,3,9292,5,20,3,4,2,39,0,1,27,14,2,13,0,1,0,1,0,0,0,1,0.2363040732554468,2.0,0.675
58,7,3,3,4,3,2,13363,7,25,3,2,0,22,4,4,3,3,1,3,0,2,0,1,0,1,0,0,0.42398168613830123,1.0,0.13043478260869565
48,7,1,1,1,3,1,18715,6,21,4,4,3,33,0,4,23,16,6,15,0,1,1,0,0,0,1,0,0.8743075453677173,6.0,0.6764705882352942
59,12,5,1,3,1,4,18809,4,22,3,2,2,27,6,1,0,0,0,0,1,1,0,1,0,1,0,0,0.7999684243763814,0.0,0.0
59,7,1,3,1,3,3,13537,4,17,3,2,0,36,6,2,14,14,2,13,0,1,1,0,0,0,1,0,0.5640241961158866,2.0,0.3783783783783784
59,11,5,2,2,5,4,19966,1,20,3,3,2,39,0,2,8,3,1,2,0,1,0,1,0,0,1,0,0.9810546258288602,1.0,0.2
41,2,5,1,1,1,3,18852,3,21,3,3,2,30,3,3,5,5,2,2,0,1,0,1,0,1,0,0,0.8040337859172718,2.0,0.16129032258064516
40,10,1,4,2,3,4,11990,4,12,3,4,0,20,0,2,7,7,1,3,1,2,0,1,0,0,1,0,0.3560151562993369,1.0,0.3333333333333333
52,8,4,2,2,1,3,10398,4,14,3,4,2,24,4,4,9,5,2,9,0,0,0,1,0,0,0,1,0.284141143037575,2.0,0.36
19,4,5,1,3,3,4,4234,4,15,4,3,2,1,3,2,0,0,0,0,0,1,1,0,0,0,1,0,0.12460999681630054,0.0,0.0
23,6,5,4,2,1,1,18448,6,13,3,3,3,1,2,4,0,0,0,0,1,2,0,0,1,1,0,0,0.8209621609554638,0.0,0.0
36,17,5,2,4,1,2,16641,8,24,3,1,2,2,6,3,0,0,0,0,0,1,0,1,0,0,0,1,0.6160009472687086,0.0,0.0
47,16,5,2,1,3,1,18423,9,21,3,3,2,19,3,2,6,6,6,1,0,1,0,1,0,1,0,0,0.7638932743921693,6.0,0.3
30,10,2,4,3,2,1,18172,9,14,4,1,0,9,0,4,0,0,0,0,0,1,0,1,0,0,0,1,0.739185348910641,0.0,0.0
59,3,1,1,4,5,3,16538,5,25,3,4,3,38,5,1,27,16,2,9,0,2,1,0,0,0,0,1,0.7327602674307545,2.0,0.6923076923076923
56,4,3,3,4,4,4,2549,7,19,3,1,2,22,0,1,8,7,2,8,0,1,0,1,0,0,1,0,0.027076097252920744,2.0,0.34782608695652173
40,15,2,3,3,1,3,16295,9,20,4,3,3,10,5,2,0,0,0,0,0,1,0,1,0,0,1,0,0.5914508999052731,0.0,0.0
33,17,4,4,3,3,4,18179,1,22,3,3,3,12,2,2,2,1,1,2,0,1,0,1,0,0,0,1,0.7397773918534891,1.0,0.15384615384615385
57,16,3,4,3,5,2,19443,6,25,3,4,0,35,0,4,16,9,2,10,1,1,0,1,0,0,0,1,0.8768155983580675,2.0,0.4444444444444444
19,6,2,4,4,3,2,18488,1,20,3,4,2,0,6,1,0,0,0,0,0,0,0,0,1,0,1,0,0.8253153253711352,0.0,0.0
44,7,2,1,1,3,1,3776,9,15,3,1,0,31,4,2,22,9,3,16,0,1,1,0,0,0,0,1,0.10588984399872652,3.0,0.6875
29,2,2,4,2,4,2,18917,7,20,3,3,2,12,3,1,12,11,1,8,0,2,0,0,1,1,0,0,0.8632659895077576,1.0,0.9230769230769231
26,4,2,2,4,4,2,14111,0,20,4,4,3,2,4,2,0,0,0,0,0,1,0,1,0,1,0,0,0.4622671297758131,0.0,0.0
28,8,1,2,2,1,2,3256,8,13,4,3,2,5,5,3,1,1,1,1,1,1,1,0,0,0,1,0,0.0845590576249602,1.0,0.16666666666666666
26,5,4,3,3,2,3,5203,0,25,3,3,0,9,2,3,0,0,0,0,0,1,0,0,1,0,1,0,0.1234512780444246,0.0,0.0
50,6,3,1,1,1,4,17645,7,23,3,1,3,12,2,4,3,3,2,3,1,1,0,1,0,0,0,1,0.694229554783707,2.0,0.23076923076923078
58,4,2,2,4,5,1,5314,4,17,4,2,0,36,4,4,25,17,3,15,0,1,1,0,0,0,0,1,0.16867239732569245,3.0,0.6756756756756757
28,5,2,2,1,4,4,19819,0,21,3,2,2,10,2,3,0,0,0,0,0,2,0,1,0,1,0,0,0.9420982001894538,0.0,0.0
35,14,1,2,4,1,3,17842,1,18,3,1,1,9,4,3,2,2,2,1,0,1,0,1,0,0,0,1,0.7112014524786865,2.0,0.2
46,18,2,3,2,4,4,18334,0,25,4,3,2,33,2,2,5,5,2,5,0,1,1,0,0,0,1,0,0.8482012098057944,2.0,0.14705882352941177
41,13,3,4,1,5,3,1160,2,21,3,1,3,16,5,4,16,13,8,13,0,1,0,0,1,0,1,0,0.003795066413662239,8.0,0.9411764705882353
31,6,1,1,3,3,1,7599,7,24,3,4,1,27,6,2,2,2,2,2,1,1,0,1,0,0,1,0,0.17011367224502683,2.0,0.07142857142857142
24,11,3,4,1,2,4,12741,8,21,3,2,3,1,4,4,1,1,1,0,0,1,1,0,0,0,0,1,0.5193887297039159,1.0,0.5
28,12,5,4,4,1,2,13752,2,14,3,4,2,23,5,3,0,0,0,0,0,1,0,1,0,0,1,0,0.44375592042942846,0.0,0.0
41,19,2,3,1,3,1,7653,7,16,4,3,2,7,1,4,0,0,0,0,0,2,0,1,0,0,1,0,0.1719292706030944,0.0,0.0
49,12,2,3,2,2,1,8425,6,25,4,3,3,29,6,4,29,13,3,10,0,1,0,1,0,1,0,0,0.2007420271550363,3.0,0.9666666666666667
44,4,4,2,1,3,3,2588,0,24,4,3,1,22,0,4,13,6,3,7,0,2,0,0,1,1,0,0,0.03839714253822971,3.0,0.5652173913043478
46,22,5,4,3,4,2,1907,6,20,3,4,3,20,5,2,2,1,1,2,0,1,1,0,0,1,0,0,0.031391276663482966,1.0,0.09523809523809523
29,19,1,2,1,2,1,4923,8,14,3,4,2,22,0,3,8,4,1,6,0,1,1,0,0,0,0,1,0.15262655205348616,1.0,0.34782608695652173
55,3,2,2,3,5,2,7176,9,24,3,3,1,27,3,3,12,12,2,9,0,1,0,0,1,0,1,0,0.20058042192208952,2.0,0.42857142857142855
30,4,1,2,4,4,1,1857,8,19,3,4,2,5,2,4,0,0,0,0,0,1,0,0,1,1,0,0,0.018305614465900212,0.0,0.0
60,9,1,4,3,2,1,9014,7,14,3,2,2,39,4,3,5,5,5,4,0,1,0,1,0,1,0,0,0.2246210925165772,5.0,0.125
41,12,3,4,3,2,1,17463,7,24,3,4,1,25,4,1,23,15,1,13,0,1,0,1,0,0,1,0,0.6783233343858541,1.0,0.8846153846153846
45,8,3,2,2,5,1,18348,4,19,3,1,1,24,1,4,4,2,3,4,1,1,0,1,0,1,0,0,0.7560388380170509,3.0,0.16
40,8,5,3,3,4,3,19395,4,25,4,1,3,19,6,3,1,1,1,1,0,1,0,0,1,0,1,0,0.907132492465677,1.0,0.05
44,6,1,1,1,2,2,8222,5,22,3,3,2,37,2,2,1,1,1,1,0,1,1,0,0,1,0,0,0.2958930276981853,1.0,0.02631578947368421
28,8,3,4,2,1,4,12060,3,18,3,1,0,25,0,1,13,9,5,8,0,1,0,0,1,1,0,0,0.41980131711128477,5.0,0.5
57,3,4,1,3,4,2,1405,3,24,3,4,0,39,0,1,36,12,2,14,0,1,1,0,0,0,1,0,0.013562559694364852,2.0,0.9
45,18,3,3,2,4,1,3089,3,23,3,4,0,22,4,2,1,1,1,0,1,1,0,1,0,0,0,1,0.03899589516892959,1.0,0.043478260869565216
41,5,3,1,1,5,4,9359,3,15,3,3,2,5,0,1,0,0,0,0,1,1,0,1,0,1,0,0,0.23851436690874644,0.0,0.0
28,18,5,1,1,1,1,13882,7,24,3,4,2,4,0,3,2,2,2,2,0,1,0,1,0,0,0,1,0.4507420271550363,2.0,0.4
50,9,5,4,1,1,1,18846,9,17,3,2,3,33,3,1,3,3,2,3,0,2,0,1,0,1,0,0,0.803481212503947,2.0,0.08823529411764706
37,3,4,4,3,1,4,14024,4,14,3,4,0,20,3,3,2,2,2,1,0,2,0,1,0,0,1,0,0.45757025576255134,2.0,0.09523809523809523
39,15,5,3,1,3,3,8832,7,21,3,2,1,10,0,3,0,0,0,0,0,2,1,0,0,1,0,0,0.324227952881248,0.0,0.0
50,4,1,4,4,4,2,1152,6,24,3,1,2,30,1,3,3,1,1,3,0,0,0,1,0,0,1,0,0.002368171771392485,1.0,0.0967741935483871
56,5,1,1,2,3,1,10891,7,15,3,1,3,37,6,3,11,8,1,8,0,1,0,1,0,0,1,0,0.30628354910009475,1.0,0.2894736842105263
54,6,4,1,3,1,1,14098,5,25,3,3,2,34,2,4,6,2,4,3,1,1,0,1,0,1,0,0,0.46124092200820965,4.0,0.17142857142857143
